GA_ID,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
13,278.086834,277.7122443,277.7419312,276.7878662,275.5339977,275.3034782,274.5376852,273.6507654,273.8147507,274.6414994,275.4443369,275.9549836,277.0923327,277.4458243,278.0176598,276.6006789,276.266288,275.1339648,273.1556276,274.1665966,273.5565863,274.9556988,275.4326732,276.5650539,277.0652753,277.5464172,277.7544365,277.9947025,275.9524034,274.7011655,274.6698716,274.1015622,274.1639268
14,273.3811569,273.7178244,273.2115651,272.3774149,270.7267383,265.7007488,262.1143131,262.0846107,264.0682857,265.5978017,270.4663163,271.8499022,273.3322776,273.8546995,273.7339227,272.0465197,271.1105915,266.5054267,259.4833951,264.1889805,262.467947,265.7447052,271.049742,272.0797986,273.2796722,273.8189493,273.5360819,273.3004745,270.7485423,266.7489575,266.1536829,262.805527,265.0758776
15,272.5390516,271.8181617,271.0328191,269.5993144,266.2843118,259.4028233,256.9993057,256.0816889,258.4875409,260.5392301,268.5206668,271.3576337,272.9111274,273.187166,271.396558,269.1013597,265.2219374,258.3291548,257.0493868,258.8158729,255.8780927,259.6314192,267.9888498,271.52273,272.7410409,272.2337453,270.7651654,269.5781127,265.8153639,258.639592,256.6127662,256.3571109,260.4168545
16,247.123253,238.5019122,232.5795958,227.4216362,226.9070723,222.9561491,224.0599676,224.9623804,222.3478735,228.4665602,242.1348862,246.8276216,249.6722283,240.4960708,232.6374212,229.8779944,226.1101128,223.8468855,228.151418,226.5820128,224.5765041,228.3530422,239.963078,247.9085677,248.3704642,239.9214193,227.4971543,228.8559356,229.8216626,224.9071383,226.8728036,222.7093637,223.0726661
17,297.2187094,297.6801049,297.9725903,297.8228468,297.1389351,295.9774745,295.2385629,295.3973467,296.210604,296.3735105,296.2252399,296.6462221,296.8767687,297.9297253,297.7593692,297.7719702,296.8318191,296.1516156,295.1244608,295.3792897,295.9831164,296.3726818,296.476035,296.8327015,297.0567063,297.5552228,297.6375609,297.5893494,296.7906085,295.7466205,295.067911,295.2949858,295.8769339
18,298.6112699,300.0530896,302.1640862,303.6291651,302.1935501,300.712961,298.8413937,298.4084731,299.5593668,300.0634162,299.1317156,296.6532459,296.1603329,299.4543783,301.9766971,303.1608328,301.9208692,300.9063548,298.5869609,298.6645857,299.1028908,300.2415618,298.1787391,297.660326,297.7367946,299.0530682,301.8700389,303.4200982,302.4374294,301.1675905,299.4358959,298.3478915,299.4615691
19,287.1164189,289.1269309,293.4975695,299.5576433,303.9786778,306.0195733,305.2228646,304.436529,301.7629897,298.3376656,292.8427549,284.9986173,282.751332,287.8768852,294.1009625,300.7845816,303.1494613,305.4968435,305.2433039,304.3704014,302.0223712,298.1355724,289.2604014,287.4371736,285.873321,287.3616905,292.3720105,298.6083159,302.0885102,304.8974553,304.3438618,304.2101288,302.3140174
20,282.5017373,285.1862447,287.4934642,291.1473836,295.1618169,301.573328,302.9155669,303.3399884,299.8662133,292.8657966,288.303049,281.1326371,280.0522794,283.5707297,290.4628011,293.6415781,297.2815524,302.0939935,303.1771593,302.0382186,299.9582788,295.3005751,287.107113,285.0173964,283.4772797,284.2878849,287.5786769,291.2218808,296.0682572,302.651438,304.6636682,303.4024241,299.804487
21,285.6290576,285.6251178,286.7544244,287.8658221,290.690387,294.5001737,296.9242411,298.3536897,296.4705958,294.0607781,291.3482362,286.9499179,284.4612332,285.2761729,287.4597481,289.199467,291.4089398,295.793877,297.2060543,298.0316427,296.6539694,295.0892535,289.3410736,288.362439,286.8264654,285.1545589,286.2692099,288.6431112,291.4430811,295.7602686,298.2104605,298.6661136,297.6179186
22,274.9190489,278.4668657,279.1506498,281.344634,284.8461358,288.8187936,290.5128188,292.5459733,290.1295217,283.9672373,278.8314098,275.5752628,275.1912034,275.6223965,281.9018281,282.6841167,286.0563169,290.2068407,291.4711938,292.1358902,289.6021094,284.6128973,280.425059,276.5253353,276.7531764,277.1365005,279.408585,282.1666707,286.6438937,290.8868916,293.3586142,291.9300223,290.4680145
23,263.7565786,263.8440926,267.9722684,275.4425008,279.8934185,286.4622164,287.8605423,285.8715149,282.5174146,274.6695956,268.144203,267.2304388,266.0440724,266.3813539,267.360116,274.2401948,281.3853515,282.988719,286.5990642,285.0611884,282.2985041,276.0071589,270.2385922,261.0731467,263.0609797,268.1602005,272.1073375,274.8679338,279.3842968,282.8931405,287.5618783,286.3225622,281.5295713
24,272.4960749,272.6241313,273.503802,275.4750027,276.9494721,280.0162475,281.8713713,282.7385514,280.7803936,276.1884151,273.1011784,271.1171502,270.6001001,273.6816368,270.4035837,273.7589863,276.8307967,277.9034633,281.0226674,281.713239,280.5536139,277.251119,275.214667,270.4766791,270.1388285,273.7048397,274.4614521,274.3760596,276.3620627,277.6042919,281.2326733,281.088014,279.0638396
25,265.5247998,264.516579,266.8327676,268.4215827,271.3857738,274.7560436,276.2626857,276.286066,274.2482591,268.8246883,264.4920767,262.3998639,259.6787927,265.3876416,262.4760726,266.9945267,270.5647609,273.7842318,276.1998745,276.6138864,274.3986013,271.9317557,269.5680548,264.9688847,262.6274535,264.7751036,268.6693339,267.90705,270.52364,273.6387794,275.6158556,275.5029885,272.4481729
26,298.0070734,298.977787,299.5538281,299.2298216,297.878378,295.1628902,294.2437725,294.0492313,294.8642753,295.455718,296.5725635,297.268414,298.0196898,298.8450773,298.8529342,299.3825964,297.7683728,295.760955,294.1892952,293.5412825,294.5214914,296.0048186,297.2292385,297.9859142,298.2073085,299.1810003,299.3836121,298.7657928,297.2048276,294.9989645,294.1055192,293.7497033,294.217788
27,293.8724434,295.050454,295.7159816,294.7036415,293.2307902,291.4577992,290.9452668,290.3000021,290.2435937,290.3743502,291.2409307,292.7200647,293.9200149,294.4391006,294.5862341,294.4712996,293.3188153,291.6857012,290.5077553,289.7544806,289.8944924,290.2115114,292.1430988,292.7401107,293.7320061,294.6276917,294.5821866,293.1830002,292.1552251,290.987357,290.4861609,289.2812539,289.6531779
28,292.9097738,293.2933471,293.4368326,292.4541911,291.1346811,289.8265222,289.2487217,288.6221751,288.9561763,289.1881195,289.864242,291.550252,292.5080629,292.4916745,292.5143958,291.9076021,291.1097845,289.8385459,289.1950302,288.30421,288.3141252,288.8240771,290.1399665,291.0583551,292.5824896,292.9547042,292.1546334,291.2558901,290.6612985,289.4966155,288.7977966,288.2450791,288.6126222
29,287.9171084,288.0589147,288.927801,287.3383575,285.8425721,284.5635339,284.935937,283.8302581,284.6503562,285.0815834,284.9267168,287.2438408,286.8852955,287.5536349,287.8248313,287.0558331,286.5651109,285.2967949,284.5888458,283.6037057,284.2044436,285.4638536,285.5666519,286.6962936,287.6272341,287.6406928,287.2703753,287.136507,286.5706083,285.1435292,284.3864602,284.0507049,284.3741507
30,278.3369997,278.0091104,278.5388927,277.4893153,276.6750181,276.2105187,275.680476,274.9956117,274.9963549,275.2403184,275.8042467,276.357063,277.0698068,277.8792769,278.1306397,277.1522667,277.4096147,275.9577527,274.959468,274.8121662,274.7844925,275.9064979,275.9755639,277.0220097,277.5575446,277.85341,277.9369589,278.360042,276.7731152,275.7028801,275.2762068,274.9947562,275.2278439
31,273.4566041,273.9335011,273.5331138,272.601436,271.3848683,267.4719628,263.9343735,263.1279786,263.8560207,264.1067986,269.6048028,271.7896277,273.4375443,274.1773656,273.6749337,272.3816261,271.8471732,268.1982568,262.7284767,264.3253299,263.2710517,265.6744109,270.5372674,272.0330245,273.343618,273.8426582,273.5400141,273.4246025,271.1807218,267.9591605,264.458514,261.4683212,263.9438373
32,272.6276073,271.6176209,271.6347345,270.0572515,267.1859356,261.7658473,259.4512677,257.2925517,258.7233991,260.2235029,267.8016855,271.363996,272.8039235,273.396452,271.1175544,268.356476,265.9635071,260.1801816,260.5349809,260.0627842,257.0150536,259.5004199,267.8628792,271.6159681,272.7212514,272.2551758,270.7160298,268.789324,266.7845388,259.5798898,255.4965528,256.2680805,259.2235815
33,246.2044841,239.1081061,233.4328326,228.0493523,226.6847183,220.2552798,226.8324593,226.0054804,222.9337158,226.5713525,239.9582945,245.6612371,247.9537739,241.6910635,231.2568397,229.370676,224.0286947,222.1383086,229.9977528,225.5824994,224.146431,228.766155,239.6862696,247.7303844,246.6070816,238.4986675,229.2465575,225.8244304,228.9257759,223.7031539,223.6211518,222.7375297,223.8560626
34,298.5350918,298.8659843,298.7706479,298.5716185,297.8690448,297.765151,296.788519,296.885961,297.1387331,297.2530373,297.0188125,297.1699829,297.8041307,299.104791,298.8041186,298.887769,297.9245185,297.7219851,296.8232416,296.8514285,296.9273421,297.1122914,297.3053655,297.7863793,297.9593391,298.7225602,298.8819706,298.8269577,297.9980466,297.4675341,296.8994218,296.8345949,297.004608
35,297.8917377,299.7543746,302.447259,304.5319414,303.3358958,301.6119033,299.0649119,298.7039737,300.1676376,300.4208109,298.8262503,296.194594,295.5738803,298.415592,302.2113277,303.4885669,303.2084148,302.4623255,299.189082,299.2100201,299.8587477,300.6960086,297.5146895,297.1327507,297.4197265,297.7507031,301.8887401,303.842898,303.2419801,302.7419016,300.3197625,299.0164663,300.0846849
36,286.837944,287.9729923,293.4643629,298.2764217,303.6572831,303.9390259,303.556091,303.076021,299.7495943,297.7036192,291.932814,286.144959,283.2592049,287.973174,293.5938192,299.6602682,301.6772444,304.2332734,303.1635065,303.2545941,300.3647392,298.3603271,288.7746386,287.7686635,286.9529869,287.0969597,291.6104939,298.9129368,300.3448615,303.1079037,302.8308001,303.0899585,300.9724106
37,284.3221094,285.3656391,288.9081411,291.5888567,296.336016,300.1123584,300.2531846,300.3091707,297.9346569,295.4219174,291.2078883,284.4680487,282.0286934,285.0524122,290.7872276,294.6162271,296.4700093,301.0167894,300.4686055,301.0433208,299.1077706,296.4079366,288.7011286,286.6798676,285.4564101,285.1603038,287.8066958,293.3631802,294.9820482,299.6972464,300.9792698,301.6439683,299.4355394
38,269.4112968,273.405132,275.8125385,280.351456,284.5258561,289.8557114,291.3889889,291.4124875,287.6619804,283.5029175,277.1252718,273.2517106,270.3191682,273.0462607,279.2973022,281.3390466,287.198196,291.479304,291.8119583,291.4272798,288.7211875,284.3218374,276.7772559,272.9530673,270.7466575,271.7110669,277.1560053,280.2297031,287.6557057,290.8847494,292.598572,292.5431363,290.5015223
39,269.9100932,268.4256303,270.1008198,276.0400831,279.2675872,285.5877939,288.8774417,288.8511916,286.2983668,280.9998195,275.5643993,273.9357957,271.9589358,271.1883687,271.5285337,275.5799535,281.8083484,285.0018769,288.840267,288.3072926,285.5587291,281.6101653,277.0191805,270.8014841,268.6577924,270.2129522,274.3191527,275.9371499,280.8428754,284.3200837,289.4272299,290.2269783,286.4856366
40,295.9985469,296.0333777,296.2994241,296.1588768,296.1663998,294.8653397,294.439274,295.9223271,296.4634517,296.4113796,295.7278688,295.551435,295.5469987,296.0701829,295.8486071,296.3969279,296.0195081,294.933129,294.5224499,295.688292,296.3093195,296.02721,295.7879391,295.8345009,295.654024,295.7405033,296.059843,295.6855446,295.3762374,294.7545087,294.3072862,295.4528927,296.0784725
41,298.105841,296.5394758,295.8590353,294.7739962,292.2386811,288.7771067,288.7471277,291.5639199,295.1371404,297.8342165,296.6986152,298.0570883,296.5965754,296.1037986,295.4026801,294.7017205,291.6570473,288.2500351,289.0353755,291.0153359,294.5343454,296.9102388,297.9137718,298.4056235,297.9581791,297.2060571,296.5464485,293.9497684,291.9500681,289.5796014,288.7376117,292.1482752,295.6725722
42,298.1428179,297.4474813,296.1177439,291.6011858,287.6493765,284.5260217,284.9196488,287.5013877,289.6813371,294.1921557,293.4054026,297.2389203,297.3679812,297.261688,293.9367744,292.2741711,288.3055875,283.6889898,284.4613492,284.4049756,288.4921842,291.778594,296.0098566,297.243263,297.957836,298.5545604,295.7452499,289.8280475,288.161142,284.5171346,283.9613702,287.0426045,292.2271392
43,289.9404016,290.0961131,291.2782585,289.2547296,288.1166303,287.0289296,287.546419,286.4467931,286.6487504,287.1926081,287.2632065,289.4195539,289.1385019,289.8905711,289.2803759,288.7902973,288.3853535,286.5335166,286.279972,285.0796806,286.0659196,287.3284322,287.8615338,288.7987774,289.7221391,289.778427,289.2606982,288.5260913,288.4873185,286.9146669,286.1697598,286.06904,286.1592445
44,278.083353,278.1828369,278.9527847,277.675238,277.368974,276.3517492,276.1754143,275.5403357,275.1494944,275.040317,275.3320596,276.3387909,276.9816266,277.9656626,277.7887277,277.1310281,277.7097287,276.3536894,275.8939671,274.7459562,275.0601507,275.7963843,276.0453419,276.906877,277.5750776,277.7043913,277.7659291,277.7947663,277.002356,276.2021473,275.1394911,275.1216735,275.2570473
45,273.7589442,274.162611,274.1744911,273.2909688,272.6005876,270.1054282,268.1300761,266.3197616,265.3959864,264.8336815,269.7831924,271.9078488,273.3550717,274.3001702,273.9020288,272.8855305,272.974945,270.1882596,268.44538,267.1243706,265.4992238,267.0875542,270.6108482,272.319071,273.5226023,274.0517982,273.9602845,273.9070906,271.8922017,270.0013801,266.7839322,265.3807041,265.9667975
46,272.9202988,272.2495146,272.0929232,270.7455506,268.8773075,264.0179394,262.3282301,258.6113166,258.5923367,261.0104646,267.4934416,271.6206662,272.3118779,272.9633349,271.4323077,269.0839071,267.090273,262.3239561,263.5763279,260.3938286,258.4812405,260.3364467,267.4981994,271.8719986,272.50276,272.319288,271.2906371,269.4500689,267.2831373,261.5442241,256.6712407,256.6176153,257.7485546
47,244.1379713,236.1029971,230.5586699,225.1811936,222.5225829,217.7816147,224.5868643,223.0037982,221.5483037,223.3414236,237.6108211,243.864056,245.7202352,239.0187114,228.9060459,224.8757859,220.4387435,218.3698209,226.1193799,222.0503625,221.0040949,224.8964099,237.849824,246.1143135,244.3686486,236.1153201,225.9108089,221.4877273,224.8282591,220.6498406,219.4806134,218.5561503,219.4062021
48,296.5134959,297.1467284,296.7380714,296.1194733,295.4645147,295.4955458,295.1113727,295.3959549,295.469747,295.6110931,294.9827452,295.4683131,296.1716033,296.933985,296.0930351,296.0814042,295.640657,295.6106592,294.9927948,295.172395,295.2178609,295.4928178,295.4475107,295.8375535,295.9628944,296.6385348,296.6737319,295.9943492,295.574889,295.4703478,295.23859,295.2624106,295.5424446
49,298.3235186,300.2742194,302.4014813,303.312332,302.313715,301.101796,299.1962079,299.5077596,300.3011145,300.5279826,299.4426766,298.4329438,298.513167,299.5079041,301.8700679,303.0335898,302.6280076,301.7616719,299.4989611,299.9332227,299.6138256,300.7194104,299.1223867,299.6461534,299.5602749,298.4002051,302.020475,303.0369491,302.1836162,301.705103,300.2824072,299.5080405,299.8174511
50,287.9446401,289.2909457,295.3281747,299.4792277,303.7779081,304.4187796,304.3950508,303.8863787,301.7358525,299.748567,293.7086985,289.3465298,285.9412095,289.1997847,294.502444,299.17045,302.4263959,304.6033331,304.3651087,304.2321061,301.9575865,300.2559651,290.8683809,289.7321049,289.5730185,288.0626083,292.7640398,299.548795,301.323325,303.6576743,303.6469885,303.7864599,302.4549724
51,288.7497656,289.7996479,293.012471,296.2132168,299.3098473,301.1798595,301.6984207,301.3882175,299.4879767,297.2856596,293.8817778,289.9075158,288.5553902,289.7865559,292.6173923,296.0515991,298.487703,301.1618168,301.5301862,301.4458963,299.9029681,297.4546672,292.1866919,290.2976174,289.3334798,288.5869547,291.3950266,295.967637,297.6841165,300.789813,300.9570035,301.0668576,299.8781411
52,276.0863541,277.4891483,280.0300863,283.8631064,288.7903727,293.6179846,297.003474,296.3416903,292.0344818,289.1680476,284.673589,280.5989933,278.6109199,278.6447227,281.7712791,284.2687016,287.8667812,294.2116092,296.3790433,296.328222,293.7123609,290.7163548,282.1928741,282.2999367,278.1299585,276.2771508,279.2939055,284.6813555,288.8109742,293.2802087,294.7984585,295.8108967,294.2400849
53,265.0460983,267.2255489,268.9727717,279.0395711,282.514322,290.1459003,291.0504263,289.4066582,285.4946609,280.6803698,273.2648856,271.1803907,268.8279582,269.4641048,272.0545334,277.2040417,286.4619025,290.7916379,292.3251289,289.8936499,285.8772939,281.9796265,274.3965295,270.2077682,266.4107138,267.5890716,273.9187857,278.3923131,285.5492354,287.6536512,290.9763186,290.8325067,286.7513326
54,254.3374272,255.4657984,257.7290594,261.0722322,267.9866631,273.4535309,274.4838028,274.0093846,271.4938679,262.6575885,252.9879105,250.8126994,248.3298644,257.4011739,251.8924846,257.8700768,267.1287478,272.7660801,274.53451,274.4105581,271.3628889,267.8236875,263.0016917,254.2054652,250.8561301,252.6262305,260.6133769,258.4506935,266.6770638,272.5937465,274.1877846,273.2598571,268.4124038
55,295.4238092,295.997773,295.4896724,295.2659592,294.9934206,293.657083,293.8689674,295.2921939,296.7293547,297.0019169,296.1916092,295.3171891,295.6195934,295.6591584,295.6264238,295.370692,294.5856027,293.6170058,293.2357361,295.0512173,296.2886788,296.8802332,297.0900902,295.8110694,295.7653359,295.7439741,295.8700998,295.3747087,294.5750964,294.3561396,293.8715041,295.067739,296.4370347
56,297.4661579,297.6743889,296.2814038,295.537464,293.3290828,290.0758514,289.8380045,292.5561003,296.1723973,297.5885277,298.6290532,297.1290997,297.3071102,296.2015459,296.0559667,294.5040277,291.787108,289.8625038,290.0256226,292.8481899,295.292128,296.5240868,298.7726622,297.9309685,297.2701596,297.0291449,297.3424664,295.8702711,292.6572343,291.5838303,291.0089223,292.9372437,295.3009367
57,294.8642845,295.0884408,293.9086566,291.1844723,288.3397207,284.6613553,284.5493361,287.5052018,289.2166812,292.7164752,293.3876297,294.9815054,295.4264931,294.0558195,292.7569937,291.2824562,287.4903736,284.2961262,285.3854668,286.0060186,289.0517722,290.2154759,294.8892613,294.6822312,295.7716631,295.9555497,294.2681865,290.2838893,288.264846,285.0259321,285.4474682,287.8583973,291.1288524
58,290.8531585,291.3673204,292.1413699,290.6548148,289.7077904,287.8774403,288.7189468,288.1218686,287.3881098,288.1998806,288.2722775,290.3028822,290.4429583,291.552491,290.7826456,290.4795404,289.6130091,288.0538416,287.5520732,285.6071934,286.9039664,287.2953079,289.0447809,290.1279047,290.9743083,291.4485297,290.9578986,289.2169726,289.4738359,288.4911615,287.3158112,287.2989585,287.166175
59,279.5262726,279.8969051,280.2559532,279.2438206,279.158678,277.559049,277.4750659,277.1849886,276.5469377,276.2964655,276.366114,277.8568505,278.2451631,279.4162183,279.0683323,278.7241803,278.8118451,277.9897678,277.5702264,275.803389,276.6897313,276.8095968,277.1573312,278.2249723,278.9625202,279.3537062,279.1001878,278.7176943,278.53549,277.9624537,276.4439638,276.6076283,276.4224184
60,274.518291,274.8237651,275.0713928,274.1497418,274.1232768,272.0433908,271.3832445,270.0893349,268.9897727,268.3643616,271.0113018,272.6518398,273.7751157,274.7591016,274.4524326,273.6294774,274.0546808,272.1633993,271.8339994,270.5833283,269.5150892,269.928312,271.3742312,272.9227493,274.3363969,274.8008171,274.7281108,274.769801,273.0525807,271.9298961,269.8422628,269.4288299,269.4539779
61,244.0023485,234.5476014,228.806448,223.4155499,221.0385576,217.5557942,222.1734371,220.0381925,220.1280787,223.196349,237.7486551,243.3586476,245.1945703,236.6605746,228.4846145,222.4445989,220.6932415,217.973045,223.3747173,222.237174,220.6478061,222.5990267,236.3162638,245.136438,244.5658623,236.0282189,222.3164256,222.4111461,223.4824982,219.1579654,220.2381793,216.8150064,216.310378
62,299.4287498,299.9970172,300.5449947,299.6342322,298.3202112,297.7469163,297.0215899,296.7741523,298.0720783,299.1738183,298.1270341,299.1312367,299.8523918,300.4324079,299.213081,298.0842336,297.5866409,297.1327083,296.3566347,297.1111511,297.785594,298.6776067,298.4794272,298.8097059,299.7573418,300.3903229,300.7433433,298.5854417,297.8224591,297.6410813,296.9975996,297.0813445,298.0743075
63,295.1618602,296.1351809,297.5393404,297.9134084,297.7951959,297.3746806,295.9977435,295.9743397,296.7091789,296.3495307,295.5497173,294.7703495,295.4813164,296.2152177,296.1328501,296.7123339,297.5375867,297.6084554,295.8404021,296.057862,295.9747439,295.8112287,295.0578578,294.6800302,295.162194,295.5698153,297.1318244,297.1468711,297.0230292,297.2299035,296.2663629,295.7975821,296.2553988
64,296.4196577,296.3066643,297.6162288,299.5246182,301.6573307,303.1785331,304.4310054,304.4744206,303.1143671,302.3423899,300.5555049,298.0038007,296.3032464,296.2488151,297.7796928,299.4673884,301.2943022,302.8390511,304.2637533,304.4072369,303.4000526,302.4692636,299.3946838,298.1621228,296.986511,295.3214226,296.8199718,299.4571127,301.1044395,302.4467707,303.4804938,303.9442271,303.1907652
65,282.374036,284.5986727,290.5923324,295.8418019,300.9726828,305.0626808,307.051869,305.2686163,302.0916719,297.2112974,290.8004744,284.6563949,284.1364581,285.5680104,290.1145641,294.8975325,299.6090967,304.2800608,306.6596701,306.182941,303.4316436,297.6729256,288.8698208,286.4945643,283.2351801,282.5550927,287.5212993,295.368884,300.330918,304.404417,305.6414047,305.0721626,303.989313
66,271.4404851,273.9650125,278.891685,285.536624,291.1793471,296.5093749,300.2911082,298.0965736,293.3490976,287.1108635,281.4763534,276.3226206,274.0926114,275.696223,279.8488586,283.750923,288.8207131,294.7606836,298.9050973,298.0205225,294.4962497,288.1780912,279.8260189,277.8627836,272.43605,270.9049771,276.4918525,286.1167642,290.9506266,295.2518618,297.7020726,297.172019,293.9800004
67,263.2147909,266.6145099,268.7484648,280.485168,285.7815134,291.6476896,293.8672387,290.8268194,286.5636621,280.2452151,274.801642,272.8640711,269.9121925,270.5518183,272.4435306,278.5649724,287.5856891,294.772367,296.2575591,293.6269328,287.741547,283.05134,274.8995722,273.3330892,267.5462103,264.8021625,272.5356981,281.4080944,287.3301855,289.5921659,292.6405883,292.5951863,288.1772039
68,259.8111106,261.6073463,264.447255,274.3694112,278.4333535,288.3750341,287.4718114,285.0606657,281.1449872,274.6115713,265.6681396,263.5866504,264.4946073,262.1867408,263.1897039,271.797344,280.4569769,285.2826862,289.6314635,286.3815165,280.8465429,277.283984,269.5858762,262.1591033,256.6418072,264.5615456,268.9673679,274.0679656,280.1747806,281.8422146,288.7777778,285.5271519,281.2511593
69,267.4644574,268.3195823,268.4712245,271.0862289,272.3738199,276.1248357,278.0429694,279.4405616,278.5275345,274.2722634,269.8073393,267.6765728,266.4569528,269.9307713,264.4002094,266.2934277,271.155009,275.5067023,278.4271421,279.7437383,278.1919435,275.4671011,273.1378721,265.8521326,263.1605972,265.7293053,269.1092812,270.0877903,273.0504581,274.8782253,279.0888744,278.4260208,277.1556092
70,250.2022832,249.968054,254.9851182,256.9926329,267.4129102,273.1704451,273.8625296,272.5146657,267.9645918,260.0263361,248.8508647,247.4354279,246.2836188,252.6374446,250.3100675,256.7487307,266.770999,273.2371737,273.9149104,273.3132659,268.4628649,264.4596347,257.4758601,251.7334863,248.9046169,247.9863089,253.7453392,254.2045277,265.6857266,272.9879015,273.9527095,272.8186756,267.5396231
